Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Type,Size
23,2012-06-15,64.73,3.683,138.1295333,4.125,False,B,114533
23,2012-06-22,71.82,3.629,138.1629,4.125,False,B,114533
23,2012-06-29,64.23,3.577,138.1962667,4.125,False,B,114533
23,2012-07-06,70.86,3.538,138.2296333,4.156,False,B,114533
23,2012-07-13,69.19,3.561,138.263,4.156,False,B,114533
23,2012-07-20,71.13,3.61,138.2331935,4.156,False,B,114533
23,2012-07-27,69.31,3.701,138.2033871,4.156,False,B,114533
23,2012-08-03,71.51,3.698,138.1735806,4.156,False,B,114533
23,2012-08-10,71.12,3.772,138.1437742,4.156,False,B,114533
23,2012-08-17,69.97,3.84,138.1857097,4.156,False,B,114533
23,2012-08-24,64.63,3.874,138.2814516,4.156,False,B,114533
23,2012-08-31,68.34,3.884,138.3771935,4.156,False,B,114533
23,2012-09-07,66.74,3.921,138.4729355,4.156,True,B,114533
23,2012-09-14,61.37,3.988,138.5673,4.156,False,B,114533
23,2012-09-21,56.8,4.056,138.6534,4.156,False,B,114533
23,2012-09-28,53.71,4.018,138.7395,4.156,False,B,114533
23,2012-10-05,56.65,4.027,138.8256,4.145,False,B,114533
23,2012-10-12,48.1,4.029,138.9117,4.145,False,B,114533
23,2012-10-19,47.89,4.0,138.8336129,4.145,False,B,114533
23,2012-10-26,50.56,3.917,138.7281613,4.145,False,B,114533
23,2012-11-02,51.88,3.817,138.6227097,4.145,False,B,114533
23,2012-11-09,33.21,3.792,138.5172581,4.145,False,B,114533
23,2012-11-16,39.49,3.754,138.4473,4.145,False,B,114533
23,2012-11-23,33.44,3.727,138.4246667,4.145,True,B,114533
23,2012-11-30,28.25,3.713,138.4020333,4.145,False,B,114533
23,2012-12-07,35.02,3.679,138.3794,4.145,False,B,114533
23,2012-12-14,33.4,3.639,138.3685484,4.145,False,B,114533
23,2012-12-21,31.44,3.574,138.4283871,4.145,False,B,114533
23,2012-12-28,22.04,3.56,138.4882258,4.145,True,B,114533
23,2013-01-04,12.27,3.577,138.5480645,3.932,False,B,114533
23,2013-01-11,26.3,3.595,138.6079032,3.932,False,B,114533
23,2013-01-18,30.33,3.593,138.6701613,3.932,False,B,114533
23,2013-01-25,12.05,3.579,138.7333871,3.932,False,B,114533
23,2013-02-01,22.1,3.608,138.7966129,3.932,False,B,114533
23,2013-02-08,14.94,3.755,138.8598387,3.932,True,B,114533
23,2013-02-15,25.39,3.807,138.9004286,3.932,False,B,114533
23,2013-02-22,20.86,3.866,138.8844286,3.932,False,B,114533
23,2013-03-01,32.68,3.885,138.8684286,3.932,False,B,114533
23,2013-03-08,28.49,3.868,138.8524286,3.932,False,B,114533
23,2013-03-15,34.45,3.843,138.8597742,3.932,False,B,114533
23,2013-03-22,23.83,3.819,138.9254839,3.932,False,B,114533
23,2013-03-29,34.55,3.796,138.9911935,3.932,False,B,114533
23,2013-04-05,35.96,3.772,139.0569032,3.684,False,B,114533
23,2013-04-12,39.54,3.723,139.1226129,3.684,False,B,114533
23,2013-04-19,46.36,3.678,139.1226129,3.684,False,B,114533
23,2013-04-26,44.03,3.626,139.1226129,3.684,False,B,114533
23,2013-05-03,56.61,3.601,,,False,B,114533
23,2013-05-10,62.17,3.603,,,False,B,114533
23,2013-05-17,51.72,3.63,,,False,B,114533
23,2013-05-24,59.75,3.654,,,False,B,114533
23,2013-05-31,55.99,3.668,,,False,B,114533
23,2013-06-07,62.51,3.66,,,False,B,114533
23,2013-06-14,58.89,3.667,,,False,B,114533
23,2013-06-21,61.09,3.673,,,False,B,114533
23,2013-06-28,71.56,3.673,,,False,B,114533
23,2013-07-05,71.7,3.643,,,False,B,114533
23,2013-07-12,72.85,3.645,,,False,B,114533
23,2013-07-19,76.37,3.803,,,False,B,114533
23,2013-07-26,66.54,3.879,,,False,B,114533
24,2010-02-05,22.43,2.954,131.5279032,8.326,False,A,203819
24,2010-02-12,25.94,2.94,131.5866129,8.326,True,A,203819
24,2010-02-19,31.05,2.909,131.637,8.326,False,A,203819
24,2010-02-26,33.98,2.91,131.686,8.326,False,A,203819
24,2010-03-05,36.73,2.919,131.735,8.326,False,A,203819
24,2010-03-12,42.31,2.938,131.784,8.326,False,A,203819
24,2010-03-19,46.09,2.96,131.8242903,8.326,False,A,203819
24,2010-03-26,48.87,2.963,131.863129,8.326,False,A,203819
24,2010-04-02,45.22,2.957,131.9019677,8.211,False,A,203819
24,2010-04-09,62.06,2.992,131.9408065,8.211,False,A,203819
24,2010-04-16,51.08,3.01,131.9809,8.211,False,A,203819
24,2010-04-23,51.07,3.021,132.0226667,8.211,False,A,203819
24,2010-04-30,51.48,3.042,132.0644333,8.211,False,A,203819
24,2010-05-07,66.65,3.095,132.1062,8.211,False,A,203819
24,2010-05-14,51.31,3.112,132.152129,8.211,False,A,203819
24,2010-05-21,60.44,3.096,132.2230323,8.211,False,A,203819
24,2010-05-28,69.59,3.046,132.2939355,8.211,False,A,203819
24,2010-06-04,71.99,3.006,132.3648387,8.211,False,A,203819
24,2010-06-11,64.84,2.972,132.4357419,8.211,False,A,203819
24,2010-06-18,67.17,2.942,132.4733333,8.211,False,A,203819
24,2010-06-25,74.9,2.958,132.4976,8.211,False,A,203819
24,2010-07-02,71.12,2.958,132.5218667,8.117,False,A,203819
24,2010-07-09,79.05,2.94,132.5461333,8.117,False,A,203819
24,2010-07-16,76.56,2.933,132.5667742,8.117,False,A,203819
24,2010-07-23,75.27,2.924,132.5825806,8.117,False,A,203819
24,2010-07-30,75.91,2.932,132.5983871,8.117,False,A,203819
24,2010-08-06,74.54,2.942,132.6141935,8.117,False,A,203819
24,2010-08-13,74.17,2.923,132.63,8.117,False,A,203819
24,2010-08-20,72.17,2.913,132.6616129,8.117,False,A,203819
24,2010-08-27,67.0,2.885,132.6932258,8.117,False,A,203819
24,2010-09-03,73.52,2.86,132.7248387,8.117,False,A,203819
24,2010-09-10,67.11,2.837,132.7564516,8.117,True,A,203819
24,2010-09-17,60.31,2.846,132.7670667,8.117,False,A,203819
24,2010-09-24,64.3,2.837,132.7619333,8.117,False,A,203819
24,2010-10-01,66.88,2.84,132.7568,8.275,False,A,203819
24,2010-10-08,54.82,2.903,132.7516667,8.275,False,A,203819
24,2010-10-15,52.83,2.999,132.7633548,8.275,False,A,203819
24,2010-10-22,48.69,3.049,132.8170968,8.275,False,A,203819
24,2010-10-29,57.29,3.055,132.8708387,8.275,False,A,203819
24,2010-11-05,42.2,3.049,132.9245806,8.275,False,A,203819
24,2010-11-12,41.76,3.065,132.9783226,8.275,False,A,203819
24,2010-11-19,45.63,3.138,132.9172,8.275,False,A,203819
24,2010-11-26,41.92,3.186,132.8369333,8.275,True,A,203819
24,2010-12-03,37.08,3.2,132.7566667,8.275,False,A,203819
24,2010-12-10,27.11,3.255,132.6764,8.275,False,A,203819
24,2010-12-17,27.99,3.301,132.6804516,8.275,False,A,203819
24,2010-12-24,27.74,3.309,132.7477419,8.275,False,A,203819
24,2010-12-31,25.9,3.336,132.8150323,8.275,True,A,203819
24,2011-01-07,30.72,3.351,132.8823226,8.252,False,A,203819
24,2011-01-14,22.41,3.367,132.9510645,8.252,False,A,203819
24,2011-01-21,23.69,3.391,133.0285161,8.252,False,A,203819
24,2011-01-28,17.91,3.402,133.1059677,8.252,False,A,203819
24,2011-02-04,23.83,3.4,133.1834194,8.252,False,A,203819
24,2011-02-11,26.51,3.416,133.260871,8.252,True,A,203819
24,2011-02-18,34.04,3.42,133.3701429,8.252,False,A,203819
24,2011-02-25,26.09,3.452,133.4921429,8.252,False,A,203819
24,2011-03-04,31.36,3.605,133.6141429,8.252,False,A,203819
24,2011-03-11,39.51,3.752,133.7361429,8.252,False,A,203819
24,2011-03-18,43.39,3.796,133.8492258,8.252,False,A,203819
24,2011-03-25,36.88,3.789,133.9587419,8.252,False,A,203819
24,2011-04-01,35.73,3.811,134.0682581,8.212,False,A,203819
24,2011-04-08,44.7,3.895,134.1777742,8.212,False,A,203819
24,2011-04-15,52.36,3.981,134.2784667,8.212,False,A,203819
24,2011-04-22,46.0,4.061,134.3571,8.212,False,A,203819
24,2011-04-29,60.48,4.117,134.4357333,8.212,False,A,203819
24,2011-05-06,55.75,4.192,134.5143667,8.212,False,A,203819
24,2011-05-13,58.49,4.211,134.593,8.212,False,A,203819
24,2011-05-20,59.84,4.202,134.6803871,8.212,False,A,203819
24,2011-05-27,65.74,4.134,134.7677742,8.212,False,A,203819
24,2011-06-03,73.12,4.069,134.8551613,8.212,False,A,203819
24,2011-06-10,70.02,4.025,134.9425484,8.212,False,A,203819
24,2011-06-17,64.34,3.989,135.0837333,8.212,False,A,203819
24,2011-06-24,68.88,3.964,135.2652667,8.212,False,A,203819
24,2011-07-01,70.27,3.916,135.4468,8.358,False,A,203819
24,2011-07-08,72.56,3.886,135.6283333,8.358,False,A,203819
24,2011-07-15,74.43,3.915,135.7837419,8.358,False,A,203819
24,2011-07-22,79.29,3.972,135.8738387,8.358,False,A,203819
24,2011-07-29,74.84,4.004,135.9639355,8.358,False,A,203819
24,2011-08-05,74.64,4.02,136.0540323,8.358,False,A,203819
24,2011-08-12,72.52,3.995,136.144129,8.358,False,A,203819
24,2011-08-19,69.93,3.942,136.183129,8.358,False,A,203819
24,2011-08-26,69.94,3.906,136.2136129,8.358,False,A,203819
24,2011-09-02,68.14,3.879,136.2440968,8.358,False,A,203819
24,2011-09-09,68.32,3.93,136.2745806,8.358,True,A,203819
24,2011-09-16,65.56,3.937,136.3145,8.358,False,A,203819
24,2011-09-23,60.61,3.899,136.367,8.358,False,A,203819
24,2011-09-30,68.0,3.858,136.4195,8.358,False,A,203819
24,2011-10-07,53.87,3.775,136.472,8.454,False,A,203819
24,2011-10-14,60.21,3.744,136.5150968,8.454,False,A,203819
24,2011-10-21,56.6,3.757,136.5017742,8.454,False,A,203819
24,2011-10-28,48.0,3.757,136.4884516,8.454,False,A,203819
24,2011-11-04,39.87,3.738,136.475129,8.454,False,A,203819
24,2011-11-11,46.78,3.719,136.4618065,8.454,False,A,203819
24,2011-11-18,48.17,3.717,136.4666667,8.454,False,A,203819
24,2011-11-25,41.83,3.689,136.4788,8.454,True,A,203819
24,2011-12-02,47.21,3.666,136.4909333,8.454,False,A,203819
24,2011-12-09,42.3,3.627,136.5030667,8.454,False,A,203819
24,2011-12-16,36.0,3.611,136.5335161,8.454,False,A,203819
24,2011-12-23,36.93,3.587,136.5883871,8.454,False,A,203819
24,2011-12-30,33.45,3.566,136.6432581,8.454,True,A,203819
24,2012-01-06,32.86,3.585,136.698129,8.659,False,A,203819
24,2012-01-13,36.5,3.666,136.753,8.659,False,A,203819
24,2012-01-20,25.73,3.705,136.8564194,8.659,False,A,203819
24,2012-01-27,31.92,3.737,136.9598387,8.659,False,A,203819
24,2012-02-03,38.61,3.796,137.0632581,8.659,False,A,203819
24,2012-02-10,33.82,3.826,137.1666774,8.659,True,A,203819
24,2012-02-17,33.92,3.874,137.2583103,8.659,False,A,203819
24,2012-02-24,37.35,3.917,137.3411034,8.659,False,A,203819
24,2012-03-02,35.36,3.983,137.4238966,8.659,False,A,203819
24,2012-03-09,41.5,4.021,137.5066897,8.659,False,A,203819
24,2012-03-16,48.68,4.021,137.5843871,8.659,False,A,203819
24,2012-03-23,59.51,4.054,137.6552903,8.659,False,A,203819
24,2012-03-30,47.28,4.098,137.7261935,8.659,False,A,203819
24,2012-04-06,45.25,4.143,137.7970968,8.983,False,A,203819
24,2012-04-13,48.65,4.187,137.868,8.983,False,A,203819
24,2012-04-20,61.05,4.17,137.9230667,8.983,False,A,203819
24,2012-04-27,49.26,4.163,137.9781333,8.983,False,A,203819
24,2012-05-04,52.14,4.124,138.0332,8.983,False,A,203819
24,2012-05-11,58.7,4.055,138.0882667,8.983,False,A,203819
24,2012-05-18,63.1,4.029,138.1065806,8.983,False,A,203819
24,2012-05-25,65.79,3.979,138.1101935,8.983,False,A,203819
24,2012-06-01,71.79,3.915,138.1138065,8.983,False,A,203819
24,2012-06-08,59.93,3.871,138.1174194,8.983,False,A,203819
24,2012-06-15,68.28,3.786,138.1295333,8.983,False,A,203819
24,2012-06-22,72.29,3.722,138.1629,8.983,False,A,203819
24,2012-06-29,70.4,3.667,138.1962667,8.983,False,A,203819
24,2012-07-06,77.18,3.646,138.2296333,8.953,False,A,203819
24,2012-07-13,75.36,3.689,138.263,8.953,False,A,203819
24,2012-07-20,76.42,3.732,138.2331935,8.953,False,A,203819
24,2012-07-27,73.62,3.82,138.2033871,8.953,False,A,203819
24,2012-08-03,73.26,3.819,138.1735806,8.953,False,A,203819
24,2012-08-10,75.53,3.863,138.1437742,8.953,False,A,203819
24,2012-08-17,72.87,3.963,138.1857097,8.953,False,A,203819
24,2012-08-24,68.13,3.997,138.2814516,8.953,False,A,203819
24,2012-08-31,71.18,4.026,138.3771935,8.953,False,A,203819
24,2012-09-07,72.81,4.076,138.4729355,8.953,True,A,203819
24,2012-09-14,64.28,4.088,138.5673,8.953,False,A,203819
24,2012-09-21,61.25,4.203,138.6534,8.953,False,A,203819
24,2012-09-28,58.86,4.158,138.7395,8.953,False,A,203819
24,2012-10-05,60.35,4.151,138.8256,8.693,False,A,203819
24,2012-10-12,51.64,4.186,138.9117,8.693,False,A,203819
24,2012-10-19,52.59,4.153,138.8336129,8.693,False,A,203819
24,2012-10-26,55.16,4.071,138.7281613,8.693,False,A,203819
24,2012-11-02,52.73,3.97,138.6227097,8.693,False,A,203819
24,2012-11-09,38.21,3.947,138.5172581,8.693,False,A,203819
24,2012-11-16,44.0,3.942,138.4473,8.693,False,A,203819
24,2012-11-23,35.83,3.978,138.4246667,8.693,True,A,203819
24,2012-11-30,35.7,3.966,138.4020333,8.693,False,A,203819
24,2012-12-07,38.41,3.92,138.3794,8.693,False,A,203819
24,2012-12-14,37.88,3.869,138.3685484,8.693,False,A,203819
24,2012-12-21,38.07,3.816,138.4283871,8.693,False,A,203819
24,2012-12-28,31.85,3.785,138.4882258,8.693,True,A,203819
24,2013-01-04,25.19,3.794,138.5480645,8.75,False,A,203819
24,2013-01-11,32.93,3.802,138.6079032,8.75,False,A,203819
24,2013-01-18,34.96,3.798,138.6701613,8.75,False,A,203819
24,2013-01-25,22.23,3.78,138.7333871,8.75,False,A,203819
24,2013-02-01,30.77,3.806,138.7966129,8.75,False,A,203819
24,2013-02-08,24.78,3.945,138.8598387,8.75,True,A,203819
24,2013-02-15,30.83,4.006,138.9004286,8.75,False,A,203819
24,2013-02-22,28.04,4.045,138.8844286,8.75,False,A,203819
24,2013-03-01,36.25,4.079,138.8684286,8.75,False,A,203819
24,2013-03-08,34.0,4.045,138.8524286,8.75,False,A,203819
24,2013-03-15,38.82,4.029,138.8597742,8.75,False,A,203819
24,2013-03-22,31.29,3.999,138.9254839,8.75,False,A,203819
24,2013-03-29,39.04,3.983,138.9911935,8.75,False,A,203819
24,2013-04-05,41.09,3.954,139.0569032,8.362,False,A,203819
24,2013-04-12,49.38,3.914,139.1226129,8.362,False,A,203819
24,2013-04-19,51.45,3.876,139.1226129,8.362,False,A,203819
24,2013-04-26,48.5,3.806,139.1226129,8.362,False,A,203819
24,2013-05-03,56.72,3.775,,,False,A,203819
24,2013-05-10,58.63,3.762,,,False,A,203819
24,2013-05-17,56.46,3.79,,,False,A,203819
24,2013-05-24,64.66,3.793,,,False,A,203819
24,2013-05-31,61.54,3.808,,,False,A,203819
24,2013-06-07,66.29,3.792,,,False,A,203819
24,2013-06-14,63.33,3.795,,,False,A,203819
24,2013-06-21,66.47,3.793,,,False,A,203819
24,2013-06-28,75.87,3.8,,,False,A,203819
24,2013-07-05,76.41,3.778,,,False,A,203819
24,2013-07-12,77.83,3.791,,,False,A,203819
24,2013-07-19,80.11,3.913,,,False,A,203819
24,2013-07-26,74.01,3.951,,,False,A,203819
25,2010-02-05,21.1,2.784,204.2471935,8.187,False,B,128107
25,2010-02-12,19.64,2.773,204.3857472,8.187,True,B,128107
25,2010-02-19,24.16,2.745,204.4321004,8.187,False,B,128107
25,2010-02-26,29.16,2.754,204.4630869,8.187,False,B,128107
25,2010-03-05,29.45,2.777,204.4940734,8.187,False,B,128107
25,2010-03-12,40.05,2.818,204.5250598,8.187,False,B,128107
25,2010-03-19,45.0,2.844,204.3782258,8.187,False,B,128107
25,2010-03-26,45.84,2.854,204.201755,8.187,False,B,128107
25,2010-04-02,47.2,2.85,204.0252842,7.856,False,B,128107
25,2010-04-09,61.36,2.869,203.8488134,7.856,False,B,128107
25,2010-04-16,52.16,2.899,203.7307486,7.856,False,B,128107
25,2010-04-23,46.12,2.902,203.6905586,7.856,False,B,128107
25,2010-04-30,50.97,2.921,203.6503685,7.856,False,B,128107
25,2010-05-07,63.67,2.966,203.6101784,7.856,False,B,128107
25,2010-05-14,50.27,2.982,203.6133915,7.856,False,B,128107
25,2010-05-21,57.17,2.958,203.8770235,7.856,False,B,128107
25,2010-05-28,69.31,2.899,204.1406556,7.856,False,B,128107
25,2010-06-04,69.22,2.847,204.4042877,7.856,False,B,128107
25,2010-06-11,63.68,2.809,204.6679198,7.856,False,B,128107
25,2010-06-18,69.56,2.78,204.670036,7.856,False,B,128107
25,2010-06-25,72.17,2.808,204.5675459,7.856,False,B,128107
25,2010-07-02,66.42,2.815,204.4650559,7.527,False,B,128107
25,2010-07-09,75.24,2.793,204.3625658,7.527,False,B,128107
25,2010-07-16,73.43,2.783,204.3571656,7.527,False,B,128107
25,2010-07-23,75.37,2.771,204.4812188,7.527,False,B,128107
25,2010-07-30,71.99,2.781,204.605272,7.527,False,B,128107
25,2010-08-06,71.79,2.784,204.7293252,7.527,False,B,128107
25,2010-08-13,72.73,2.805,204.8533784,7.527,False,B,128107
25,2010-08-20,71.81,2.779,204.8217044,7.527,False,B,128107
25,2010-08-27,67.15,2.755,204.7900305,7.527,False,B,128107
25,2010-09-03,71.17,2.715,204.7583566,7.527,False,B,128107
25,2010-09-10,61.14,2.699,204.7266827,7.527,True,B,128107
25,2010-09-17,60.13,2.706,204.7513279,7.527,False,B,128107
25,2010-09-24,65.06,2.713,204.8182126,7.527,False,B,128107
25,2010-10-01,57.56,2.707,204.8850973,7.484,False,B,128107
25,2010-10-08,48.46,2.764,204.951982,7.484,False,B,128107
25,2010-10-15,54.09,2.868,205.0137637,7.484,False,B,128107
25,2010-10-22,46.73,2.917,205.0627881,7.484,False,B,128107
25,2010-10-29,55.72,2.921,205.1118126,7.484,False,B,128107
25,2010-11-05,38.8,2.917,205.160837,7.484,False,B,128107
25,2010-11-12,40.68,2.931,205.2098614,7.484,False,B,128107
25,2010-11-19,42.72,3.0,205.0992811,7.484,False,B,128107
25,2010-11-26,43.43,3.039,204.9621,7.484,True,B,128107
25,2010-12-03,32.41,3.046,204.8249189,7.484,False,B,128107
25,2010-12-10,22.65,3.109,204.6877378,7.484,False,B,128107
25,2010-12-17,21.6,3.14,204.6321194,7.484,False,B,128107
25,2010-12-24,22.94,3.141,204.6376731,7.484,False,B,128107
25,2010-12-31,25.89,3.179,204.6432267,7.484,True,B,128107
25,2011-01-07,29.0,3.193,204.6487803,7.343,False,B,128107
25,2011-01-14,18.3,3.205,204.7026042,7.343,False,B,128107
25,2011-01-21,23.21,3.229,205.0460497,7.343,False,B,128107
25,2011-01-28,18.92,3.237,205.3894952,7.343,False,B,128107
25,2011-02-04,23.94,3.231,205.7329407,7.343,False,B,128107
25,2011-02-11,21.18,3.239,206.0763862,7.343,True,B,128107
25,2011-02-18,38.42,3.245,206.3694701,7.343,False,B,128107
25,2011-02-25,28.36,3.274,206.6424093,7.343,False,B,128107
25,2011-03-04,31.59,3.433,206.9153485,7.343,False,B,128107
25,2011-03-11,36.73,3.582,207.1882876,7.343,False,B,128107
25,2011-03-18,40.94,3.631,207.4283845,7.343,False,B,128107
25,2011-03-25,38.51,3.625,207.6553444,7.343,False,B,128107
25,2011-04-01,28.5,3.638,207.8823043,7.287,False,B,128107
25,2011-04-08,42.11,3.72,208.1092642,7.287,False,B,128107
25,2011-04-15,51.43,3.821,208.3172811,7.287,False,B,128107
25,2011-04-22,45.87,3.892,208.4779405,7.287,False,B,128107
25,2011-04-29,58.43,3.962,208.6386,7.287,False,B,128107
25,2011-05-06,49.5,4.046,208.7992595,7.287,False,B,128107
25,2011-05-13,60.1,4.066,208.9599189,7.287,False,B,128107
25,2011-05-20,56.56,4.062,208.7583165,7.287,False,B,128107
25,2011-05-27,67.18,3.985,208.556714,7.287,False,B,128107
25,2011-06-03,70.69,3.922,208.3551116,7.287,False,B,128107
25,2011-06-10,71.45,3.881,208.1535092,7.287,False,B,128107
25,2011-06-17,63.58,3.842,208.1265604,7.287,False,B,128107
25,2011-06-24,70.71,3.804,208.2306018,7.287,False,B,128107
25,2011-07-01,66.61,3.748,208.3346432,7.274,False,B,128107
25,2011-07-08,71.64,3.711,208.4386847,7.274,False,B,128107
25,2011-07-15,72.67,3.76,208.5309337,7.274,False,B,128107
25,2011-07-22,78.1,3.811,208.5937018,7.274,False,B,128107
25,2011-07-29,74.72,3.829,208.6564699,7.274,False,B,128107
25,2011-08-05,74.0,3.842,208.719238,7.274,False,B,128107
25,2011-08-12,70.93,3.812,208.7820061,7.274,False,B,128107
25,2011-08-19,68.09,3.747,208.8424359,7.274,False,B,128107
25,2011-08-26,66.8,3.704,208.902476,7.274,False,B,128107
25,2011-09-02,67.2,3.703,208.9625161,7.274,False,B,128107
25,2011-09-09,67.51,3.738,209.0225562,7.274,True,B,128107
25,2011-09-16,62.05,3.742,209.1893892,7.274,False,B,128107
25,2011-09-23,60.28,3.711,209.4986126,7.274,False,B,128107
25,2011-09-30,60.7,3.645,209.807836,7.274,False,B,128107
25,2011-10-07,50.82,3.583,210.1170595,7.082,False,B,128107
25,2011-10-14,58.95,3.541,210.4027602,7.082,False,B,128107
25,2011-10-21,50.22,3.57,210.5473252,7.082,False,B,128107
25,2011-10-28,46.28,3.569,210.6918901,7.082,False,B,128107
25,2011-11-04,40.88,3.551,210.8364551,7.082,False,B,128107
25,2011-11-11,44.81,3.53,210.9810201,7.082,False,B,128107
25,2011-11-18,46.41,3.53,211.1847207,7.082,False,B,128107
25,2011-11-25,43.49,3.492,211.4120757,7.082,True,B,128107
25,2011-12-02,42.85,3.452,211.6394306,7.082,False,B,128107
25,2011-12-09,38.69,3.415,211.8667856,7.082,False,B,128107
25,2011-12-16,33.09,3.413,212.0685039,7.082,False,B,128107
25,2011-12-23,36.56,3.389,212.2360401,7.082,False,B,128107
25,2011-12-30,32.42,3.389,212.4035763,7.082,True,B,128107
25,2012-01-06,30.23,3.422,212.5711125,6.961,False,B,128107
25,2012-01-13,34.6,3.513,212.7386486,6.961,False,B,128107
25,2012-01-20,23.87,3.533,212.8336399,6.961,False,B,128107
25,2012-01-27,32.24,3.567,212.9286312,6.961,False,B,128107
25,2012-02-03,34.98,3.617,213.0236225,6.961,False,B,128107
25,2012-02-10,32.47,3.64,213.1186138,6.961,True,B,128107
25,2012-02-17,32.23,3.695,213.2732106,6.961,False,B,128107
25,2012-02-24,35.51,3.739,213.4725116,6.961,False,B,128107
25,2012-03-02,36.01,3.816,213.6718127,6.961,False,B,128107
25,2012-03-09,37.44,3.848,213.8711137,6.961,False,B,128107
25,2012-03-16,50.64,3.862,214.0167132,6.961,False,B,128107
25,2012-03-23,62.7,3.9,214.0907105,6.961,False,B,128107
25,2012-03-30,47.92,3.953,214.1647079,6.961,False,B,128107
25,2012-04-06,44.73,3.996,214.2387053,7.139,False,B,128107
25,2012-04-13,42.46,4.044,214.3127027,7.139,False,B,128107
25,2012-04-20,57.1,4.027,214.3675045,7.139,False,B,128107
25,2012-04-27,44.2,4.004,214.4223063,7.139,False,B,128107
25,2012-05-04,58.76,3.951,214.4771081,7.139,False,B,128107
25,2012-05-11,59.21,3.889,214.5319099,7.139,False,B,128107
25,2012-05-18,58.21,3.848,214.5485571,7.139,False,B,128107
25,2012-05-25,67.69,3.798,214.5499425,7.139,False,B,128107
25,2012-06-01,69.54,3.742,214.5513278,7.139,False,B,128107
25,2012-06-08,58.48,3.689,214.5527132,7.139,False,B,128107
25,2012-06-15,68.34,3.62,214.5653243,7.139,False,B,128107
25,2012-06-22,73.52,3.564,214.606,7.139,False,B,128107
25,2012-06-29,69.84,3.506,214.6466757,7.139,False,B,128107
25,2012-07-06,75.52,3.475,214.6873514,7.28,False,B,128107
25,2012-07-13,73.87,3.523,214.728027,7.28,False,B,128107
25,2012-07-20,74.32,3.567,214.7331351,7.28,False,B,128107
25,2012-07-27,72.98,3.647,214.7382432,7.28,False,B,128107
25,2012-08-03,72.08,3.654,214.7433514,7.28,False,B,128107
25,2012-08-10,71.93,3.722,214.7484595,7.28,False,B,128107
25,2012-08-17,66.99,3.807,214.825578,7.28,False,B,128107
25,2012-08-24,64.53,3.834,214.9567044,7.28,False,B,128107
25,2012-08-31,68.55,3.867,215.0878309,7.28,False,B,128107
25,2012-09-07,72.79,3.911,215.2189573,7.28,True,B,128107
25,2012-09-14,60.9,3.948,215.3583757,7.28,False,B,128107
25,2012-09-21,57.6,4.038,215.5475459,7.28,False,B,128107
25,2012-09-28,54.52,3.997,215.7367162,7.28,False,B,128107
25,2012-10-05,57.58,3.985,215.9258865,7.293,False,B,128107
25,2012-10-12,43.74,4.0,216.1150568,7.293,False,B,128107
25,2012-10-19,51.93,3.969,216.1464699,7.293,False,B,128107
25,2012-10-26,56.69,3.882,216.1515902,7.293,False,B,128107
25,2012-11-02,40.83,3.787,216.1567105,7.293,False,B,128107
25,2012-11-09,34.59,3.771,216.1618309,7.293,False,B,128107
25,2012-11-16,42.75,3.75,216.1829378,7.293,False,B,128107
25,2012-11-23,40.33,3.748,216.2253604,7.293,True,B,128107
25,2012-11-30,31.96,3.729,216.2677829,7.293,False,B,128107
25,2012-12-07,44.84,3.688,216.3102054,7.293,False,B,128107
25,2012-12-14,37.79,3.637,216.3629276,7.293,False,B,128107
25,2012-12-21,39.12,3.577,216.4774481,7.293,False,B,128107
25,2012-12-28,27.55,3.563,216.5919686,7.293,True,B,128107
25,2013-01-04,22.62,3.592,216.7064891,7.439,False,B,128107
25,2013-01-11,33.27,3.611,216.8210096,7.439,False,B,128107
25,2013-01-18,37.9,3.605,216.8568073,7.439,False,B,128107
25,2013-01-25,18.89,3.583,216.861116,7.439,False,B,128107
25,2013-02-01,32.57,3.615,216.8654246,7.439,False,B,128107
25,2013-02-08,23.08,3.753,216.8697332,7.439,True,B,128107
25,2013-02-15,31.71,3.814,216.9093707,7.439,False,B,128107
25,2013-02-22,23.16,3.859,217.0373301,7.439,False,B,128107
25,2013-03-01,31.95,3.89,217.1652896,7.439,False,B,128107
25,2013-03-08,28.79,3.86,217.293249,7.439,False,B,128107
25,2013-03-15,39.22,3.834,217.4084917,7.439,False,B,128107
25,2013-03-22,28.89,3.8,217.4919425,7.439,False,B,128107
25,2013-03-29,34.08,3.784,217.5753932,7.439,False,B,128107
25,2013-04-05,36.75,3.763,217.6588439,7.191,False,B,128107
25,2013-04-12,56.08,3.724,217.7422947,7.191,False,B,128107
25,2013-04-19,56.15,3.676,217.7422947,7.191,False,B,128107
25,2013-04-26,45.91,3.615,217.7422947,7.191,False,B,128107
25,2013-05-03,59.39,3.592,,,False,B,128107
25,2013-05-10,61.81,3.583,,,False,B,128107
25,2013-05-17,54.59,3.614,,,False,B,128107
25,2013-05-24,67.35,3.627,,,False,B,128107
25,2013-05-31,62.98,3.646,,,False,B,128107
25,2013-06-07,65.06,3.633,,,False,B,128107
25,2013-06-14,65.58,3.632,,,False,B,128107
25,2013-06-21,67.26,3.626,,,False,B,128107
25,2013-06-28,73.84,3.639,,,False,B,128107
25,2013-07-05,71.26,3.614,,,False,B,128107
25,2013-07-12,72.09,3.614,,,False,B,128107
